REGION,YEAR,ANALYSIS_STRATUM,STRAT,PROT,DEPTH_M,cover_group,n,avcvr,Var,SE,CV_perc
FLK,2018,MCPR / PROT = 0,MCPR,0,5.731565033981223,CCA,23,1.347826086956522,0.14074583261728818,0.37516107556260175,27.834531412709158
FLK,2018,MCPR / PROT = 0,MCPR,0,5.731565033981223,HARD CORALS,23,11.304347826086957,3.262588073552157,1.8062635670223095,15.978485400581969
FLK,2018,MCPR / PROT = 0,MCPR,0,5.731565033981223,MACROALGAE,23,16.52173913043478,8.232686028527239,2.8692657647083233,17.36660857586617
FLK,2018,MCPR / PROT = 0,MCPR,0,5.731565033981223,OTHER,23,23.086956521739133,16.841553531534625,4.103846187606771,17.775604955735542
FLK,2018,MCPR / PROT = 0,MCPR,0,5.731565033981223,RAMICRUSTA SPP.,23,0,4.347826086956522e-10,2.0851441405707478e-5,NA
FLK,2018,MCPR / PROT = 0,MCPR,0,5.731565033981223,SOFT CORALS,23,13.217391304347824,5.070974394225813,2.251882411278576,17.03726824322607
FLK,2018,MCPR / PROT = 0,MCPR,0,5.731565033981223,SPONGES,23,7.304347826086956,1.4365011170304178,1.1985412454439845,16.40860038405455
FLK,2018,MCPR / PROT = 0,MCPR,0,5.731565033981223,TURF ALGAE,23,27.217391304347824,10.367417081972848,3.2198473693597416,11.830110143015025
FLK,2018,OFPR / PROT = 0,OFPR,0,6.648449787249607,CCA,8,0.75,0.38392857142857145,0.6196196990320526,82.61595987094034
FLK,2018,OFPR / PROT = 0,OFPR,0,6.648449787249607,HARD CORALS,8,3.25,1.9196428571428572,1.3855117672336303,42.63113129949632
FLK,2018,OFPR / PROT = 0,OFPR,0,6.648449787249607,MACROALGAE,8,20.375,22.676339285714285,4.761968005532406,23.371622113042484
FLK,2018,OFPR / PROT = 0,OFPR,0,6.648449787249607,OTHER,8,28.75,30.026785714285715,5.4796702194827125,19.059722502548563
FLK,2018,OFPR / PROT = 0,OFPR,0,6.648449787249607,RAMICRUSTA SPP.,8,0,1.25e-9,3.535533905932738e-5,NA
FLK,2018,OFPR / PROT = 0,OFPR,0,6.648449787249607,SOFT CORALS,8,5.25,2.0982142857142856,1.4485214136195177,27.590884068943193
FLK,2018,OFPR / PROT = 0,OFPR,0,6.648449787249607,SPONGES,8,5,1.6785714285714286,1.2955969390869324,25.911938781738648
FLK,2018,OFPR / PROT = 0,OFPR,0,6.648449787249607,TURF ALGAE,8,36.625,36.176339285714285,6.014676989308261,16.42232625067102
FLK,2020,CS01 / PROT = 0,CS01,0,3.9623998732032,CCA,1,0,NA,NA,NA
FLK,2020,CS01 / PROT = 0,CS01,0,3.9623998732032,HARD CORALS,1,0,NA,NA,NA
FLK,2020,CS01 / PROT = 0,CS01,0,3.9623998732032,MACROALGAE,1,38,NA,NA,NA
FLK,2020,CS01 / PROT = 0,CS01,0,3.9623998732032,OTHER,1,33,NA,NA,NA
FLK,2020,CS01 / PROT = 0,CS01,0,3.9623998732032,RAMICRUSTA SPP.,1,0,NA,NA,NA
FLK,2020,CS01 / PROT = 0,CS01,0,3.9623998732032,SOFT CORALS,1,1,NA,NA,NA
FLK,2020,CS01 / PROT = 0,CS01,0,3.9623998732032,SPONGES,1,1,NA,NA,NA
FLK,2020,CS01 / PROT = 0,CS01,0,3.9623998732032,TURF ALGAE,1,27,NA,NA,NA
FLK,2020,CS03 / PROT = 0,CS03,0,5.638799819558407,CCA,3,0.33333333333333337,0.11111111111111112,0.33333333333333337,100
FLK,2020,CS03 / PROT = 0,CS03,0,5.638799819558407,HARD CORALS,3,8,7,2.6457513110645907,33.071891388307385
FLK,2020,CS03 / PROT = 0,CS03,0,5.638799819558407,MACROALGAE,3,10.666666666666668,93.77777777777777,9.683892697555967,90.78649403958718
FLK,2020,CS03 / PROT = 0,CS03,0,5.638799819558407,OTHER,3,23.666666666666668,213.7777777777778,14.62114146630754,61.77947098439805
FLK,2020,CS03 / PROT = 0,CS03,0,5.638799819558407,RAMICRUSTA SPP.,3,0,3.3333333333333334e-9,5.773502691896258e-5,NA
FLK,2020,CS03 / PROT = 0,CS03,0,5.638799819558407,SOFT CORALS,3,7.333333333333333,16.77777777777778,4.096068575814836,55.855480579293214
FLK,2020,CS03 / PROT = 0,CS03,0,5.638799819558407,SPONGES,3,12.666666666666666,6.777777777777779,2.6034165586355518,20.55328862080699
FLK,2020,CS03 / PROT = 0,CS03,0,5.638799819558407,TURF ALGAE,3,37.333333333333336,183.1111111111111,13.531855420122959,36.246041303900775
FLK,2020,CS11 / PROT = 0,CS11,0,8.68679972202241,CCA,1,0,NA,NA,NA
FLK,2020,CS11 / PROT = 0,CS11,0,8.68679972202241,HARD CORALS,1,0,NA,NA,NA
FLK,2020,CS11 / PROT = 0,CS11,0,8.68679972202241,MACROALGAE,1,18,NA,NA,NA
FLK,2020,CS11 / PROT = 0,CS11,0,8.68679972202241,OTHER,1,48,NA,NA,NA
FLK,2020,CS11 / PROT = 0,CS11,0,8.68679972202241,RAMICRUSTA SPP.,1,0,NA,NA,NA
FLK,2020,CS11 / PROT = 0,CS11,0,8.68679972202241,SOFT CORALS,1,0,NA,NA,NA
FLK,2020,CS11 / PROT = 0,CS11,0,8.68679972202241,SPONGES,1,0,NA,NA,NA
FLK,2020,CS11 / PROT = 0,CS11,0,8.68679972202241,TURF ALGAE,1,34,NA,NA,NA
FLK,2020,CS12 / PROT = 0,CS12,0,10.515599663500803,CCA,2,1.5,2.25,1.5,100
FLK,2020,CS12 / PROT = 0,CS12,0,10.515599663500803,HARD CORALS,2,1.5,0.25,0.5,33.33333333333333
FLK,2020,CS12 / PROT = 0,CS12,0,10.515599663500803,MACROALGAE,2,30.5,42.25,6.5,21.311475409836063
FLK,2020,CS12 / PROT = 0,CS12,0,10.515599663500803,OTHER,2,18.5,42.25,6.5,35.13513513513514
FLK,2020,CS12 / PROT = 0,CS12,0,10.515599663500803,RAMICRUSTA SPP.,2,0,5e-9,7.071067811865475e-5,NA
FLK,2020,CS12 / PROT = 0,CS12,0,10.515599663500803,SOFT CORALS,2,6,4,2,33.33333333333333
FLK,2020,CS12 / PROT = 0,CS12,0,10.515599663500803,SPONGES,2,8.5,42.25,6.5,76.47058823529412
FLK,2020,CS12 / PROT = 0,CS12,0,10.515599663500803,TURF ALGAE,2,33.5,30.25,5.5,16.417910447761194
FLK,2020,CS14 / PROT = 0,CS14,0,11.5823996293632,CCA,1,2,NA,NA,NA
FLK,2020,CS14 / PROT = 0,CS14,0,11.5823996293632,HARD CORALS,1,1,NA,NA,NA
FLK,2020,CS14 / PROT = 0,CS14,0,11.5823996293632,MACROALGAE,1,1,NA,NA,NA
FLK,2020,CS14 / PROT = 0,CS14,0,11.5823996293632,OTHER,1,4,NA,NA,NA
FLK,2020,CS14 / PROT = 0,CS14,0,11.5823996293632,RAMICRUSTA SPP.,1,0,NA,NA,NA
FLK,2020,CS14 / PROT = 0,CS14,0,11.5823996293632,SOFT CORALS,1,9,NA,NA,NA
FLK,2020,CS14 / PROT = 0,CS14,0,11.5823996293632,SPONGES,1,9,NA,NA,NA
FLK,2020,CS14 / PROT = 0,CS14,0,11.5823996293632,TURF ALGAE,1,74,NA,NA,NA
FLK,2020,CS15 / PROT = 0,CS15,0,13.4111995708416,CCA,2,1,1,1,100
FLK,2020,CS15 / PROT = 0,CS15,0,13.4111995708416,HARD CORALS,2,2,1,1,50
FLK,2020,CS15 / PROT = 0,CS15,0,13.4111995708416,MACROALGAE,2,20.5,210.25,14.5,70.73170731707317
FLK,2020,CS15 / PROT = 0,CS15,0,13.4111995708416,OTHER,2,42.5,552.25,23.5,55.294117647058826
FLK,2020,CS15 / PROT = 0,CS15,0,13.4111995708416,RAMICRUSTA SPP.,2,0,5e-9,7.071067811865475e-5,NA
FLK,2020,CS15 / PROT = 0,CS15,0,13.4111995708416,SOFT CORALS,2,8,25,5,62.5
FLK,2020,CS15 / PROT = 0,CS15,0,13.4111995708416,SPONGES,2,6,1,1,16.666666666666664
FLK,2020,CS15 / PROT = 0,CS15,0,13.4111995708416,TURF ALGAE,2,20,1,1,5
FLK,2020,CS17 / PROT = 0,CS17,0,23.621999244096,CCA,2,2.5,2.25,1.5,60
FLK,2020,CS17 / PROT = 0,CS17,0,23.621999244096,HARD CORALS,2,4,4,2,50
FLK,2020,CS17 / PROT = 0,CS17,0,23.621999244096,MACROALGAE,2,21,169,13,61.904761904761905
FLK,2020,CS17 / PROT = 0,CS17,0,23.621999244096,OTHER,2,15,25,5,33.33333333333333
FLK,2020,CS17 / PROT = 0,CS17,0,23.621999244096,RAMICRUSTA SPP.,2,0,5e-9,7.071067811865475e-5,NA
FLK,2020,CS17 / PROT = 0,CS17,0,23.621999244096,SOFT CORALS,2,14.5,0.25,0.5,3.4482758620689653
FLK,2020,CS17 / PROT = 0,CS17,0,23.621999244096,SPONGES,2,31.5,42.25,6.5,20.634920634920633
FLK,2020,CS17 / PROT = 0,CS17,0,23.621999244096,TURF ALGAE,2,11.5,2.25,1.5,13.043478260869565
FLK,2022,CS01 / PROT = 0,CS01,0,4.377266526594136,CCA,18,1.2222222222222223,0.27160493827160487,0.5211573066470476,42.64014327112208
FLK,2022,CS01 / PROT = 0,CS01,0,4.377266526594136,HARD CORALS,18,1.6666666666666665,0.1764705882352941,0.42008402520840293,25.205041512504177
FLK,2022,CS01 / PROT = 0,CS01,0,4.377266526594136,MACROALGAE,18,27.38888888888889,14.040123456790122,3.7470152730927215,13.680785986951113
FLK,2022,CS01 / PROT = 0,CS01,0,4.377266526594136,OTHER,18,28.166666666666664,50.119281045751634,7.07949723114231,25.134309696363232
FLK,2022,CS01 / PROT = 0,CS01,0,4.377266526594136,RAMICRUSTA SPP.,18,0,5.555555555555555e-10,2.3570226039551585e-5,NA
FLK,2022,CS01 / PROT = 0,CS01,0,4.377266526594136,SOFT CORALS,18,2.5555555555555554,0.30864197530864196,0.5555555555555556,21.73913043478261
FLK,2022,CS01 / PROT = 0,CS01,0,4.377266526594136,SPONGES,18,3.7777777777777777,0.8140885984023237,0.9022685844039589,23.88358017539891
FLK,2022,CS01 / PROT = 0,CS01,0,4.377266526594136,TURF ALGAE,18,35.22222222222222,36.81408859840232,6.067461462457122,17.226231281424006
FLK,2022,CS02 / PROT = 0,CS02,0,7.2643997675392065,CCA,3,0,3.3333333333333334e-9,5.773502691896258e-5,NA
FLK,2022,CS02 / PROT = 0,CS02,0,7.2643997675392065,HARD CORALS,3,0.6666666666666666,0.11111111111111112,0.33333333333333337,50.000000000000014
FLK,2022,CS02 / PROT = 0,CS02,0,7.2643997675392065,MACROALGAE,3,20,31,5.5677643628300215,27.838821814150105
FLK,2022,CS02 / PROT = 0,CS02,0,7.2643997675392065,OTHER,3,60.333333333333336,152.44444444444446,12.346839451634757,20.464374781715065
FLK,2022,CS02 / PROT = 0,CS02,0,7.2643997675392065,RAMICRUSTA SPP.,3,0,3.3333333333333334e-9,5.773502691896258e-5,NA
FLK,2022,CS02 / PROT = 0,CS02,0,7.2643997675392065,SOFT CORALS,3,2.6666666666666665,1.777777777777778,1.3333333333333335,50.000000000000014
FLK,2022,CS02 / PROT = 0,CS02,0,7.2643997675392065,SPONGES,3,0.6666666666666666,0.11111111111111112,0.33333333333333337,50.000000000000014
FLK,2022,CS02 / PROT = 0,CS02,0,7.2643997675392065,TURF ALGAE,3,15.666666666666668,163.44444444444446,12.784539273843405,81.60344217346854
FLK,2022,CS03 / PROT = 0,CS03,0,4.593020542678514,CCA,29,3.153113741636645,0.7136688013350722,0.8447892052666583,26.792221102311547
FLK,2022,CS03 / PROT = 0,CS03,0,4.593020542678514,HARD CORALS,29,21.24227997941328,4.385054268227452,2.0940521168842605,9.857944245691556
FLK,2022,CS03 / PROT = 0,CS03,0,4.593020542678514,MACROALGAE,29,21.57346886258363,11.834141883753897,3.4400787612718835,15.945876776628406
FLK,2022,CS03 / PROT = 0,CS03,0,4.593020542678514,OTHER,29,14.758106021616056,9.031602910733264,3.0052625360745546,20.363470296749295
FLK,2022,CS03 / PROT = 0,CS03,0,4.593020542678514,RAMICRUSTA SPP.,29,0.9817292846114255,0.22283584095096406,0.4720549130672872,48.08402076486182
FLK,2022,CS03 / PROT = 0,CS03,0,4.593020542678514,SOFT CORALS,29,6,1.6576354679802956,1.2874919292874405,21.45819882145734
FLK,2022,CS03 / PROT = 0,CS03,0,4.593020542678514,SPONGES,29,5.137416366443643,1.213685110571514,1.101673776837551,21.444120901576458
FLK,2022,CS03 / PROT = 0,CS03,0,4.593020542678514,TURF ALGAE,29,27.153885743695316,9.710615606319704,3.116186067345739,11.476022609652713
FLK,2022,CS05 / PROT = 0,CS05,0,7.46759976103681,CCA,1,0,NA,NA,NA
FLK,2022,CS05 / PROT = 0,CS05,0,7.46759976103681,HARD CORALS,1,1,NA,NA,NA
FLK,2022,CS05 / PROT = 0,CS05,0,7.46759976103681,MACROALGAE,1,28,NA,NA,NA
FLK,2022,CS05 / PROT = 0,CS05,0,7.46759976103681,OTHER,1,26,NA,NA,NA
FLK,2022,CS05 / PROT = 0,CS05,0,7.46759976103681,RAMICRUSTA SPP.,1,0,NA,NA,NA
FLK,2022,CS05 / PROT = 0,CS05,0,7.46759976103681,SOFT CORALS,1,0,NA,NA,NA
FLK,2022,CS05 / PROT = 0,CS05,0,7.46759976103681,SPONGES,1,7,NA,NA,NA
FLK,2022,CS05 / PROT = 0,CS05,0,7.46759976103681,TURF ALGAE,1,38,NA,NA,NA
FLK,2022,CS06 / PROT = 0,CS06,0,4.5719998536960045,CCA,15,0.8,0.09714285714285717,0.3116774889895919,38.95968612369899
FLK,2022,CS06 / PROT = 0,CS06,0,4.5719998536960045,HARD CORALS,15,7.866666666666666,6.093968253968253,2.46859641374775,31.380462886623945
FLK,2022,CS06 / PROT = 0,CS06,0,4.5719998536960045,MACROALGAE,15,19.53333333333333,17.170158730158732,4.143689024306569,21.21342503911213
FLK,2022,CS06 / PROT = 0,CS06,0,4.5719998536960045,OTHER,15,8.133333333333333,5.16063492063492,2.2717030881334206,27.930775673771567
FLK,2022,CS06 / PROT = 0,CS06,0,4.5719998536960045,RAMICRUSTA SPP.,15,0.06666666666666668,0.004444444444444445,0.06666666666666668,100
FLK,2022,CS06 / PROT = 0,CS06,0,4.5719998536960045,SOFT CORALS,15,5.066666666666666,0.8139682539682542,0.9022018920220984,17.806616289909837
FLK,2022,CS06 / PROT = 0,CS06,0,4.5719998536960045,SPONGES,15,5.2666666666666675,2.1568253968253974,1.4686134266121216,27.88506506225547
FLK,2022,CS06 / PROT = 0,CS06,0,4.5719998536960045,TURF ALGAE,15,53.266666666666666,41.73777777777777,6.460478138479982,12.128557206157664
FLK,2022,CS08 / PROT = 0,CS08,0,5.63879981955841,CCA,1,0,NA,NA,NA
FLK,2022,CS08 / PROT = 0,CS08,0,5.63879981955841,HARD CORALS,1,1,NA,NA,NA
FLK,2022,CS08 / PROT = 0,CS08,0,5.63879981955841,MACROALGAE,1,1,NA,NA,NA
FLK,2022,CS08 / PROT = 0,CS08,0,5.63879981955841,OTHER,1,10,NA,NA,NA
FLK,2022,CS08 / PROT = 0,CS08,0,5.63879981955841,RAMICRUSTA SPP.,1,0,NA,NA,NA
FLK,2022,CS08 / PROT = 0,CS08,0,5.63879981955841,SOFT CORALS,1,1,NA,NA,NA
FLK,2022,CS08 / PROT = 0,CS08,0,5.63879981955841,SPONGES,1,0,NA,NA,NA
FLK,2022,CS08 / PROT = 0,CS08,0,5.63879981955841,TURF ALGAE,1,87,NA,NA,NA
FLK,2022,CS09 / PROT = 0,CS09,0,3.1846343808503184,CCA,29,2,0.18472906403940886,0.4298011912959396,21.49005956479698
FLK,2022,CS09 / PROT = 0,CS09,0,3.1846343808503184,HARD CORALS,29,6.172413793103448,1.143027008663156,1.0691244121537755,17.321010029306976
FLK,2022,CS09 / PROT = 0,CS09,0,3.1846343808503184,MACROALGAE,29,10.482758620689657,7.343893324273823,2.7099618676789206,25.85160992193707
FLK,2022,CS09 / PROT = 0,CS09,0,3.1846343808503184,OTHER,29,14.965517241379313,4.905129947341601,2.214752795989115,14.79903942020376
FLK,2022,CS09 / PROT = 0,CS09,0,3.1846343808503184,RAMICRUSTA SPP.,29,1.7931034482758625,0.4664515033123832,0.6829725494574311,38.08885371974134
FLK,2022,CS09 / PROT = 0,CS09,0,3.1846343808503184,SOFT CORALS,29,4.620689655172415,1.205452692373026,1.0979310963685407,23.761195369169908
FLK,2022,CS09 / PROT = 0,CS09,0,3.1846343808503184,SPONGES,29,0.9310344827586207,0.14022422286393754,0.3744652492073698,40.22034158153231
FLK,2022,CS09 / PROT = 0,CS09,0,3.1846343808503184,TURF ALGAE,29,59.03448275862069,15.912519109903178,3.9890499006534346,6.757152284985374
FLK,2022,CS11 / PROT = 0,CS11,0,8.018584358789917,CCA,13,0.23076923076923075,0.02761341222879685,0.16617283842071437,72.00822998230957
FLK,2022,CS11 / PROT = 0,CS11,0,8.018584358789917,HARD CORALS,13,2.307692307692308,0.6203155818540433,0.7876011565850086,34.12938345201704
FLK,2022,CS11 / PROT = 0,CS11,0,8.018584358789917,MACROALGAE,13,18,21.03846153846154,4.586770273129181,25.482057072939895
FLK,2022,CS11 / PROT = 0,CS11,0,8.018584358789917,OTHER,13,17.384615384615383,23.622287968441814,4.860276532095866,27.957342883737287
FLK,2022,CS11 / PROT = 0,CS11,0,8.018584358789917,RAMICRUSTA SPP.,13,0.07692307692307693,0.005917159763313611,0.07692307692307693,100
FLK,2022,CS11 / PROT = 0,CS11,0,8.018584358789917,SOFT CORALS,13,3.076923076923077,0.5187376725838265,0.7202344566763149,23.407619841980235
FLK,2022,CS11 / PROT = 0,CS11,0,8.018584358789917,SPONGES,13,1.923076923076923,0.1982248520710059,0.4452244962611625,23.15167380558045
FLK,2022,CS11 / PROT = 0,CS11,0,8.018584358789917,TURF ALGAE,13,57,41.55128205128205,6.4460283936143234,11.308821743183023
FLK,2022,CS12 / PROT = 0,CS12,0,6.937828349418066,CCA,42,0.976190476190476,0.05631602234389687,0.2373099710165944,24.30980190901699
FLK,2022,CS12 / PROT = 0,CS12,0,6.937828349418066,HARD CORALS,42,6.4523809523809526,1.58908522758697,1.2605892382481179,19.536807382443154
FLK,2022,CS12 / PROT = 0,CS12,0,6.937828349418066,MACROALGAE,42,30.357142857142854,10.128712460593992,3.182563818777872,10.48373963832711
FLK,2022,CS12 / PROT = 0,CS12,0,6.937828349418066,OTHER,42,11.833333333333332,2.6654084397986844,1.6326078646750064,13.796686180352168
FLK,2022,CS12 / PROT = 0,CS12,0,6.937828349418066,RAMICRUSTA SPP.,42,0.261904761904762,0.02097505668934238,0.14482767929281468,55.297841184529226
FLK,2022,CS12 / PROT = 0,CS12,0,6.937828349418066,SOFT CORALS,42,3.9047619047619047,0.3424036281179138,0.5851526536878336,14.985616740785984
FLK,2022,CS12 / PROT = 0,CS12,0,6.937828349418066,SPONGES,42,2.7380952380952386,0.22074276865217626,0.46983270283386647,17.159107407845557
FLK,2022,CS12 / PROT = 0,CS12,0,6.937828349418066,TURF ALGAE,42,43.476190476190474,14.605386870195238,3.8216994740815555,8.79032737740555
FLK,2022,CS14 / PROT = 0,CS14,0,13.5635995659648,CCA,3,1,1,1,100
FLK,2022,CS14 / PROT = 0,CS14,0,13.5635995659648,HARD CORALS,3,1.3333333333333333,0.7777777777777778,0.8819171036881969,66.14378277661477
FLK,2022,CS14 / PROT = 0,CS14,0,13.5635995659648,MACROALGAE,3,8,2.3333333333333335,1.5275252316519468,19.094065395649334
FLK,2022,CS14 / PROT = 0,CS14,0,13.5635995659648,OTHER,3,39,84,9.16515138991168,23.500388179260717
FLK,2022,CS14 / PROT = 0,CS14,0,13.5635995659648,RAMICRUSTA SPP.,3,0,3.3333333333333334e-9,5.773502691896258e-5,NA
FLK,2022,CS14 / PROT = 0,CS14,0,13.5635995659648,SOFT CORALS,3,8.666666666666666,4.777777777777778,2.185812841434,25.22091740116154
FLK,2022,CS14 / PROT = 0,CS14,0,13.5635995659648,SPONGES,3,7,9.333333333333334,3.0550504633038935,43.64357804719848
FLK,2022,CS14 / PROT = 0,CS14,0,13.5635995659648,TURF ALGAE,3,35,7,2.6457513110645907,7.559289460184544
FLK,2022,CS15 / PROT = 0,CS15,0,13.737770988962742,CCA,14,0.9285714285714285,0.10400313971742545,0.32249517782042175,34.73024991912234
FLK,2022,CS15 / PROT = 0,CS15,0,13.737770988962742,HARD CORALS,14,3,0.8791208791208792,0.9376144618769909,31.253815395899696
FLK,2022,CS15 / PROT = 0,CS15,0,13.737770988962742,MACROALGAE,14,34.357142857142854,26.81985871271586,5.178789309550627,15.073399237777293
FLK,2022,CS15 / PROT = 0,CS15,0,13.737770988962742,OTHER,14,10.571428571428571,4.9089481946624804,2.2156146313523206,20.958516783062493
FLK,2022,CS15 / PROT = 0,CS15,0,13.737770988962742,RAMICRUSTA SPP.,14,0,7.142857142857143e-10,2.672612419124244e-5,NA
FLK,2022,CS15 / PROT = 0,CS15,0,13.737770988962742,SOFT CORALS,14,4.428571428571429,0.32653061224489793,0.5714285714285714,12.903225806451612
FLK,2022,CS15 / PROT = 0,CS15,0,13.737770988962742,SPONGES,14,6.285714285714286,0.8618524332810047,0.9283600773843115,14.769364867477682
FLK,2022,CS15 / PROT = 0,CS15,0,13.737770988962742,TURF ALGAE,14,40.42857142857143,21.974882260596548,4.687737435116919,11.595110263540082
FLK,2022,CS17 / PROT = 0,CS17,0,24.208153071492923,CCA,13,4.769230769230769,1.489151873767258,1.220308106081107,25.587105450087726
FLK,2022,CS17 / PROT = 0,CS17,0,24.208153071492923,HARD CORALS,13,4.461538461538462,1.1360946745562133,1.0658774200423862,23.890355966467276
FLK,2022,CS17 / PROT = 0,CS17,0,24.208153071492923,MACROALGAE,13,14.307692307692308,16.774161735700197,4.095627148032423,28.625351034635216
FLK,2022,CS17 / PROT = 0,CS17,0,24.208153071492923,OTHER,13,21.846153846153847,14.485207100591719,3.8059436544163026,17.421573065990117
FLK,2022,CS17 / PROT = 0,CS17,0,24.208153071492923,RAMICRUSTA SPP.,13,0,7.692307692307692e-10,2.7735009811261458e-5,NA
FLK,2022,CS17 / PROT = 0,CS17,0,24.208153071492923,SOFT CORALS,13,10.923076923076923,5.775147928994083,2.403153746432817,22.000703312413115
FLK,2022,CS17 / PROT = 0,CS17,0,24.208153071492923,SPONGES,13,11.076923076923077,1.3648915187376724,1.1682857179378991,10.547023842494923
FLK,2022,CS17 / PROT = 0,CS17,0,24.208153071492923,TURF ALGAE,13,32.61538461538461,17.237672583826427,4.151827619714772,12.729660154785858
